"Search Criteria: "

"Initial View: County"
"Well Type: Both"
"County Name: HOWARD"
"Date Range: Jan 2020 - Mar 2026"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"THUMPER 14-23 C",56519,08," ",531979,1105295,0,0
"THUMPER 14-23 D",56501,08," ",758571,1374658,0,0
"THUNDER THE BISON 18-6 A",59885,08," ",479219,1187167,0,0
"THUNDER THE BISON 18-6 B",59896,08," ",403334,1255378,0,0
"THUNDER THE BISON 18-6 C",59886,08," ",499820,1897438,0,0
"THUNDER THE BISON 18-6 D",59887,08," ",435939,1955481,0,0
"THUNDER THE BISON 18-6 E",59897,08," ",656203,1903614,0,0
TIDWELL,42027,08," ",19817,65317,0,0
"TIGER 26-35",49373,08," ",629603,854381,0,0
"TINDOL 19",40113,08," ",0,0,0,0
TIPTON,30392,08," ",7946,39244,0,0
"TISH 46-03",49210,08," ",888616,1922272,0,0
TOBOSA,61573,08," ",446046,1244551,0,0
"TOBOSA C",61574,08," ",367418,1022778,0,0
"TOBOSA D",53258,08," ",651125,1756617,0,0
"TOBOSA F",53317,08," ",335649,914773,0,0
"TOBOSA FF",53318,08," ",275550,882063,0,0
"TODD 17",42379,08," ",13877,43366,0,0
"TOM KETCHUM UNIT 43-6",52707,08," ",1863359,2944677,0,0
TOMCAT,52656,08," ",310073,501237,0,0
"TOMPKINS, AVANELL ET AL",29058,08," ",13,0,0,0
"TONY 18-34 B UNIT",55883,08," ",1523652,2255936,0,0
"TOP GUN",48539,08," ",1811262,8896869,0,0
"TORREY PINES 20",45297,08," ",0,0,0,0
"TRAVELER 18-30 A",54724,08," ",477969,1636444,0,0
"TRAVELER 18-30 B",54720,08," ",250686,1437179,0,0
"TRAVELER 18-30 C",54721,08," ",609405,2699659,0,0
"TRAVELER 18-30 D",54722,08," ",331749,1245817,0,0
"TRAVELER 18-30 E",54719,08," ",191309,1194479,0,0
"TRAVELER 18-30 F",54980,08," ",520131,1502084,0,0
"TRAVELER 18-30 G",54981,08," ",758568,2997080,0,0
"TREE FROG 47 EAST A",51935,08," ",429311,1476962,0,0
"TREE FROG 47 EAST C",53696,08," ",874436,3867049,0,0
"TREE FROG 47 WEST UNIT",53768,08," ",1601319,4474167,0,0
TRENTINO,39537,08," ",64614,108788,0,0
"TRENTINO 36",42290,08," ",3629,8786,0,0
"TRENTINO 36-37 (ALLOC-B)",54522,08," ",0,0,0,0
"TRENTINO 36-37 (ALLOC-C)",54521,08," ",777657,2402681,0,0
"TRENTINO 36-37 (ALLOC-D)",54477,08," ",348688,1043121,0,0
"TRENTINO 36-37 (ALLOC-DA)",54698,08," ",158534,908555,0,0
"TRIGGER 9A",60119,08," ",115195,512484,0,0
"TRIGGER 9C",60017,08," ",350963,1016100,0,0
"TRIGGER 9D",60014,08," ",194534,431426,0,0
"TRIGGER 9E",60008,08," ",347710,869066,0,0
"TRIGGER 9F",60084,08," ",206332,471037,0,0
"TRIGGER 9G",60086,08," ",134519,380030,0,0
"TROYCE 14-30 A UNIT",56746,08," ",1855097,3408122,0,0
TUBB,38534,08," ",9029,6867,0,0
"TUBB 34",39738,08," ",33468,220817,0,0
"TUBB 39",42622,08," ",31168,307740,0,0
"TUBB 39F",45857,08," ",30355,279008,0,0
"TUBB 39G",47364,08," ",36593,298156,0,0
"TUBB 39GG",47480,08," ",40593,206930,0,0
"TUBB A",42429,08," ",115795,479582,0,0
"TUBB C",49278,08," ",143224,578868,0,0
"TUBB SWD",53250,08," ",0,0,0,0
"TUBB SWD",60369,08," ",0,0,0,0
"TUBB, HORACE",27270,08," ",14,0,0,0
"TUBB, HORACE -A-",28246,08," ",10,0,0,0
"TURNBERRY 27",45362,08," ",5555,6014,0,0
"TURNBERRY TALON UNIT",49535,08," ",115563,161901,0,0
"TURNBERRY UNIT",48417,08," ",234062,324952,0,0
TURNER,45994,08," ",4064,22991,0,0
"TURNER 'A'",43064,08," ",21161,69629,0,0
"TURNER 2",45877,08," ",166,367,0,0
"TURNER 21",44527,08," ",41,165,0,0
"TURNER A CONNALLY UNIT",47821,08," ",41603,87205,0,0
"TURNER A GENTRY UNIT",49529,08," ",246374,485243,0,0
"TURNER CONNALLY 2183CP",58167,08," ",143017,472463,0,0
TWINS,36499,08," ",46540,366029,0,0
TXL,30098,08," ",28,0,0,0
"TXL -B-",16546,08," ",8038,0,0,0
"TXL, B. S.",11502,08," ",0,0,0,0
"TXL, B. S. -A-",06214,08," ",24424,0,0,0
"TXL, B. S. -C-",11645,08," ",775,0,0,0
"TXL, B. S. -D-",06195,08," ",24526,0,0,0
"TXL, B. S. -D-",49803,08," ",377,0,0,0
"UMPHRESS,C. F. ET AL",39361,08," ",0,0,0,0
"UNDERWOOD WEST 33 LS",57912,08," ",200896,170639,0,0
"UNDERWOOD WEST 33 MS",57817,08," ",142412,226090,0,0
"UNDERWOOD WEST 33 WA",57864,08," ",75539,323938,0,0
"UNDERWOOD WEST 33-LS",57818,08," ",203552,471417,0,0
"UNDERWOOD WEST 33-WA",57884,08," ",84951,329122,0,0
"UNDERWOOD WEST 33_WA",57820,08," ",82476,283832,0,0
URSULA,52668,08," ",596712,1143364,0,0
"URSULA BIG DADDY B",55962,08," ",828563,1783297,0,0
"URSULA BIG DADDY C",55935,08," ",462503,1122162,0,0
"URSULA TOMCAT A",54524,08," ",665803,859348,0,0
"URSULA TOMCAT B",54924,08," ",409150,562877,0,0
"URSULA TOMCAT C",54529,08," ",567455,675049,0,0
"VALENCIA 10-8 A UNIT",58647,08," ",728158,919412,0,0
"VAN HALEN",50786,08," ",105434,300466,0,0
"VAN HALEN 2918",50718,08," ",58769,69929,0,0
VAUGHN,25788,08," ",21,0,0,0
"VCP  '47'",47033,08," ",0,0,0,0
"VEAL -36-",04561,08," ",182,0,0,0
"VEALMOOR 23",40171,08," ",4903,932,0,0
VELMA,08457,08," ",2974,0,0,0
"VENKMAN 26-35 A",48212,08," ",91553,97059,0,0
"VENKMAN 26-35 B",48819,08," ",122386,111618,0,0
"VERL 32",43773,08," ",24848,153333,0,0
"VERNON WOLF 41-44 B UNIT",60352,08," ",279378,268433,0,0
"VERTIGO 6-7",52274,08," ",150295,456152,0,0
"VIC THE DEMON 34-46 A",56993,08," ",674901,2467159,0,0
"VIC THE DEMON 34-46 B",57036,08," ",255388,682443,0,0
"VIC THE DEMON 34-46 C",57001,08," ",609594,2673742,0,0
"VIC THE DEMON 34-46 D",57060,08," ",565963,2119431,0,0
"VIC THE DEMON 34-46 E",57031,08," ",193079,571432,0,0
"VIC THE DEMON 34-46 F",57037,08," ",659237,1999664,0,0
"VINCE EVERETT 13-12",52637,08," ",2120382,4436554,0,0
"VINCENT ""15""",37244,08," ",0,0,0,0
VINDICATOR,36529,08," ",0,0,0,0
"VIPER 14-09",48694,08," ",300533,750275,0,0
"VIPER FOSTER B",54837,08," ",501243,627979,0,0
"VIPER FOSTER C",54787,08," ",517626,889455,0,0
"VIPER FOSTER D",54788,08," ",540146,1073660,0,0
"VIPER MCMURPHY B",54896,08," ",430246,846881,0,0
"VIPER MCMURPHY C",54776,08," ",335810,671956,0,0
"VIPER MCMURPHY D",54775,08," ",465074,1177296,0,0
"VIRGINIA UNIT 23",46095,08," ",4133,28418,0,0
VIZZINI,52681,08," ",2338771,4812356,0,0
"VLT DELTA 4-9 UNIT",58429,08," ",2202306,2638404,0,0
"VLT FALCON JAYJOHNSON STATE UNIT",59040,08," ",2090908,2880837,0,0
"VLT SATURN UNIT",55464,08," ",1508245,2561118,0,0
"VLT THOR STATE UNIT",57852,08," ",2539713,4558614,0,0
"VLT TITAN UNIT",55463,08," ",1588021,2890159,0,0
"VLT TRIDENT 12/13 A",62036,08," ",285049,278628,0,0
"VLT TRIDENT 12/13 B",62037,08," ",312270,572381,0,0
"VLT TRIDENT 12/13 C",62031,08," ",261041,361896,0,0
"VLT TRIDENT 12/13 D",61955,08," ",269805,309178,0,0
"VLT TRIDENT 12/13 E",61803,08," ",347808,597332,0,0
"VLT VULCAN 1/13 B",62017,08," ",0,0,0,0
"VLT VULCAN 1/13 C",61993,08," ",0,0,0,0
"VLT VULCAN 1/13 D",61994,08," ",0,0,0,0
"VLT VULCAN 1/13 UNIT",61999,08," ",1494099,2560906,0,0
"W H 48 UNIT",49901,08," ",1033226,4626320,0,0
"W K ""18""",42660,08," ",4532,24110,0,0
"W. M. IDEN",47691,08," ",9913,0,0,0
"W. RANCH",40390,08," ",2825,2159,0,0
"W.F. HECHLER",45081,08," ",3933,6422,0,0
"W.R. SATTERWHITE",43305,08," ",0,0,0,0
"WACO KID A",51817,08," ",228070,864307,0,0
"WACO KID B",51767,08," ",160997,491239,0,0
WALDRON,29197,08," ",2000,0,0,0
WALDRON,45349,08," ",16587,60865,0,0
"WALDRON ""A""",29417,08," ",656,0,0,0
"WALDRON ""B""",29416,08," ",264,0,0,0
"WALDRON EUNICE",47833,08," ",235845,736527,0,0
"WALDRON EUNICE WEST",50239,08," ",226457,431037,0,0
"WALDRON S. 5",36030,08," ",0,0,0,0
"WALDRON SABRE UNIT",49938,08," ",440661,1029429,0,0
"WALDRON T-BIRD UNIT",49934,08," ",370594,598462,0,0
"WALDRON, S.",27184,08," ",50106,0,0,0
"WALDRON, S.",30902,08," ",0,0,0,0
WALKER,42440,08," ",661,5870,0,0
"WALKER 2",43674,08," ",8291,42388,0,0
"WALKER 3",43881,08," ",582,3576,0,0
"WALKER 32",44532,08," ",3504,7421,0,0
"WALKER 32-48  B UNIT",56982,08," ",1283813,807657,0,0
"WALKER 4",40599,08," ",6767,20440,0,0
"WALKER 48-32 A UNIT",55707,08," ",1069011,919659,0,0
"WALKER 7",43459,08," ",2588,1964,0,0
"WALKER FARMS",41397,08," ",49491,368152,0,0
"WALKER, J.E. ESTATE -B-",26771,08," ",0,0,0,0
"WALKER, JAMES E., -B-",21149,08," ",3586,0,0,0
"WALKER-DRRC EAST UNIT 30-56",57469,08," ",876348,1739540,0,0
"WALKER-DRRC WEST UNIT 30-56",55549,08," ",1003470,1992148,0,0
WALLEYE,41593,08," ",20182,176050,0,0
"WALTERS SWD",49288,08," ",0,0,0,0
"WALTERS, MITTIE",29506,08," ",115,0,0,0
"WALTERS, MITTIE",32425,08," ",31719,997,0,0
WARD,43367,08," ",7286,26765,0,0
"WARD ""17""",37441,08," ",0,0,0,0
"WARD ""17""",53413,08," ",0,0,0,0
"WARD 16",45580,08," ",4,43,0,0
"WARD 17",40597,08," ",886,9920,0,0
"WARD 17 A",43084,08," ",19490,98338,0,0
"WARD 17AK",51943,08," ",151688,250061,0,0
"WARD 17B",44182,08," ",14305,278241,0,0
"WARD 17BK",51944,08," ",242155,691806,0,0
"WARD 17C",51945,08," ",168314,400213,0,0
"WARD 17E",47740,08," ",69780,198626,0,0
"WARD 17EE",47704,08," ",62528,169732,0,0
"WARD 17F",47745,08," ",53751,183757,0,0
"WARD 17G",52030,08," ",269558,703892,0,0
"WARD 17X",52031,08," ",132873,304912,0,0
"WARD 18",42580,08," ",7156,47287,0,0
"WARD 18C",38825,08," ",0,0,0,0
"WARD 18CC",47311,08," ",202989,341743,0,0
"WARD 18D",47321,08," ",28438,21152,0,0
"WARD 22",40856,08," ",16309,63795,0,0
"WARD 22B",42807,08," ",7887,36748,0,0
"WARD 22C",43468,08," ",3668,14614,0,0
WARDER,41063,08," ",148368,0,0,0
"WARE 30",40489,08," ",28208,258949,0,0
"WASH 48",45219,08," ",22746,133087,0,0
"WASH-DOUTHIT ""D""",48150,08," ",6236,24,0,0
"WASHINGTON MIPA",55740,08," ",1260265,2374400,0,0
"WASHINGTON-MOSS MIPA PSA",58022,08," ",156738,408733,0,0
"WATKINS 46",51125,08," ",979,29718,0,0
WATTERS,35143,08," ",0,0,0,0
"WAYMORE 18-19-B",53920,08," ",222896,492578,0,0
"WAYMORE 18-19-D",54190,08," ",256436,505645,0,0
"WAYMORE 18-19-F",55447,08," ",249849,478704,0,0
"WAYMORE 18-19-H",55456,08," ",212226,431222,0,0
"WAYMORE 3-6-A",54238,08," ",409623,802302,0,0
"WAYMORE 3-6-C",54239,08," ",436537,764605,0,0
"WAYMORE 3-6-E",55272,08," ",560893,768306,0,0
"WAYMORE 3-6-G",55274,08," ",643299,798698,0,0
"WBJ 45-09",60827,08," ",99443,177089,0,0
"WEAVER 19",43055,08," ",14045,75501,0,0
"WEAVER, MARCELLOUS",27974,08," ",0,0,0,0
"WEAVER, MARCELLOUS -A-",27975,08," ",0,0,0,0
WEAVER-CHAPMAN,25787,08," ",7,0,0,0
WEBER,42112,08," ",35155,429094,0,0
"WEGNER 3",47046,08," ",4080,31651,0,0
"WEGNER 35D",54836,08," ",1226361,2516329,0,0
"WEGNER 35E",54822,08," ",576401,736952,0,0
"WEGNER 47",44457,08," ",361,754,0,0
"WELLS FARGO",46142,08," ",735,1788,0,0
"WELSH, KATHERINE",29455,08," ",9007,0,0,0
"WEST 34",47624,08," ",3122,8876,0,0
"WEST 34-39 (ALLOC-D)",55805,08," ",289583,871465,0,0
"WEST 34-39 (ALLOC-E)",55806,08," ",530135,1190468,0,0
"WEST 34-39 (ALLOC-EA)",56645,08," ",351217,861754,0,0
"WEST 34-39 (ALLOC-F)",55811,08," ",587700,1081312,0,0
"WEST KNOTT SWD",44423,08," ",0,0,0,0
"WEST MOORE UNIT",20544,08," ",16294,0,0,0
"WESTEX-EDWARDS -C-",15119,08," ",5043,0,0,0
"WF DAVIS 41",42398,08," ",29727,263435,0,0
"WF LONG",46154,08," ",0,0,0,0
"WHAM UNIT A 22-23",58092,08," ",1479433,3386282,0,0
"WHAM UNIT B 22-23",60117,08," ",969875,2472779,0,0
WHEATGRASS,65058,08," ",278188,392643,0,0
"WHEATGRASS E",65264,08," ",112118,123701,0,0
"WHEATGRASS F",65099,08," ",251518,314586,0,0
"WHEELER 28",44749,08," ",41823,201101,0,0
"WHISTLING DUCK",51193,08," ",0,0,0,0
"WHITAKER 39-46 EAST",47526,08," ",253753,734594,0,0
"WHITAKER 39-46 WEST",47703,08," ",426077,1990844,0,0
"WHITE ""C""",39426,08," ",6911,9972,0,0
"WHITE 17",47748,08," ",357,0,0,0
"WHITE 19",47387,08," ",1393,1762,0,0
"WHITE 19-26 A UNIT",54514,08," ",2457181,2718991,0,0
"WHITE 19-26 B UNIT",54492,08," ",1533212,1944028,0,0
"WHITE 24-36 A UNIT",55685,08," ",2751604,3567080,0,0
"WHITE 24-36 B UNIT",55680,08," ",1654261,2525366,0,0
"WHITE 34",47378,08," ",3155,240,0,0
"WHITE BINIE ALLOCATION",57637,08," ",142537,156674,0,0
WHITETAIL,34847,08," ",16806,8622,0,0
WHITING,39640,08," ",0,0,0,0
"WHITING 12",40198,08," ",0,0,0,0
"WHITMIRE 36-37 (ALLOC-F)",54740,08," ",281324,960233,0,0
"WHITMIRE 36-37 (ALLOC-G)",54911,08," ",341110,847020,0,0
"WHITMIRE 36-37 (ALLOC-H)",55408,08," ",456763,925148,0,0
"WHITMIRE, JOHN L. -36-",21457,08," ",1199,8,0,0
"WILD BILL HICKOK UNIT 40-33",53153,08," ",874169,1475662,0,0
"WILD RYE E",56348,08," ",520913,1510049,0,0
"WILD RYE F",56419,08," ",343838,1457980,0,0
"WILD RYE G",56289,08," ",145252,429804,0,0
"WILDCAT CREEK UNIT",33489,08," ",22270,10358,0,0
"WILE E.",39722,08," ",0,0,0,0
"WILE E. ""A""",34280,08," ",0,0,0,0
"WILEY BOB",49817,08," ",118960,222720,0,0
"WILEY BOB 26-23 A",47806,08," ",94660,124812,0,0
"WILEY BOB A",49866,08," ",124068,164785,0,0
WILKINSON,04445,08," ",1095,0,0,0
WILKINSON,25266,08," ",6907,0,0,0
WILKINSON,28507,08," ",0,0,0,0
"WILKINSON -A-",04446,08," ",2531,0,0,0
"WILKINSON -A-",30206,08," ",95,0,0,0
"WILKINSON -B-",04447,08," ",1705,0,0,0
"WILKINSON 14",48372,08," ",300,0,0,0
"WILKINSON NO.2",28064,08," ",144,0,0,0
"WILKINSON RANCH",40510,08," ",252170,1446029,0,0
"WILKINSON RANCH 15",41023,08," ",19884,80481,0,0
"WILKINSON RANCH 34-1",49396,08," ",283665,443132,0,0
"WILKINSON RANCH 34-1-A",51941,08," ",315575,659971,0,0
"WILKINSON RANCH 34-1-C",51509,08," ",269898,584390,0,0
"WILKINSON RANCH 34-1C",49264,08," ",155989,356205,0,0
"WILKINSON RANCH 39",44880,08," ",17782,57906,0,0
"WILKINSON RANCH 4",40910,08," ",7524,58021,0,0
"WILKINSON RANCH D 34-1",49068,08," ",186125,539290,0,0
"WILKINSON RANCH SOUTH SWD",45371,08," ",0,0,0,0
"WILKINSON, H. H. -A-",04457,08," ",0,0,0,0
"WILKINSON, H. H. -A-",28937,08," ",73,0,0,0
"WILKINSON, H. H. -B-",28878,08," ",0,0,0,0
"WILKINSON, H.H. -D-",30178,08," ",0,0,0,0
WILKINSON-BROADDUS,33581,08," ",0,0,0,0
WILKINSON-FIERER,29245,08," ",2780,0,0,0
"WILKINSON-FIERER -B-",30065,08," ",0,0,0,0
"WILL ED 17-29 A UNIT",54372,08," ",2041387,4427427,0,0
"WILL ED SWD",62008,08," ",0,0,0,0
"WILL O' WISP 20-17",59313,08," ",440364,471495,0,0
"WILL O' WISP A 20-17",64680,08," ",76678,103724,0,0
"WILL O' WISP B 20-17",64678,08," ",84557,115912,0,0
"WILL O' WISP C 20-17",64676,08," ",92025,97864,0,0
"WILL O' WISP D 20-17",64675,08," ",109672,112205,0,0
"WILL O' WISP E 20-17",64913,08," ",92328,105370,0,0
"WILL O' WISP F 20-17",63025,08," ",193921,180416,0,0
"WILL O' WISP G 20-17",63026,08," ",179225,187448,0,0
"WILL O' WISP H 20-17",63027,08," ",198396,206358,0,0
"WILL O' WISP I 20-17",63028,08," ",134506,206343,0,0
"WILL O' WISP J 20-17",60447,08," ",294083,364892,0,0
"WILL O' WISP K 20-17",60011,08," ",262401,412387,0,0
"WILL O' WISP L 20-17",60010,08," ",233544,281381,0,0
"WILL O' WISP M 20-17",60009,08," ",225261,314967,0,0
"WILL O' WISP N 20-17",64679,08," ",90253,74571,0,0
WILLCOX,44301,08," ",7680,24952,0,0
"WILLIAMS 16",43888,08," ",623,8,0,0
"WILLIAMS 17",44484,08," ",9939,53728,0,0
"WILLIAMS 17D",46674,08," ",68261,155992,0,0
"WILLIAMS 17DD",47231,08," ",65805,111143,0,0
"WILLIAMS 18",41049,08," ",5101,0,0,0
"WILLIAMS 21 A",51746,08," ",142194,942647,0,0
"WILLIAMS 21 B",51305,08," ",354514,2406313,0,0
"WILLIAMS 21 C",52008,08," ",366677,2781478,0,0
"WILLIAMS UNIT 49",40176,08," ",59361,145699,0,0
"WILLIAMS UNIT 49A",45454,08," ",14867,48919,0,0
"WILLIAMS UNIT A 24-13",52037,08," ",262323,645338,0,0
"WILLIAMS UNIT B 24-13",46464,08," ",306963,782876,0,0
"WILLIE SCOTT A",51181,08," ",460449,1858757,0,0
"WILLIE SCOTT B",51224,08," ",314177,538446,0,0
WILSON,34935,08," ",1604,2614,0,0
"WINANS, J. F.",04544,08," ",176,9,0,0
"WINANS, J. F.",52511,08," ",0,0,0,0
"WINANS, LOU",04549,08," ",0,37,0,0
"WINCHESTER 73 6-7",52345,08," ",250402,365759,0,0
WINDMILL,43268,08," ",8712,125286,0,0
"WINFORD 35-38 A UNIT",56869,08," ",224125,89028,0,0
"WINFORD 35-38 B UNIT",58169,08," ",367135,252361,0,0
"WINTERFELL 45C",53349,08," ",162600,272212,0,0
"WINTERFELL 45D",53261,08," ",266972,389364,0,0
WINTERS,34822,08," ",7058,0,0,0
"WINTERS ""BB""",35718,08," ",3338,2387,0,0
"WINTERS, BILL",25522,08," ",0,0,0,0
"WINTERS, BILL",58918,08," ",0,0,0,0
"WINTERS, F.",35336,08," ",14098,0,0,0
"WINTERS, W. C.",26384,08," ",0,0,0,0
"WINTERS,FERN ""D""",24761,08," ",2117,396,0,0
"WISE 10",45638,08," ",5517,2818,0,0
"WITHERSPOON ""3""",42413,08," ",5381,13788,0,0
"WITHERSPOON 2",46937,08," ",0,0,0,0
"WOLF 13-33 B UNIT",57594,08," ",1217321,1715935,0,0
"WOLF 21",45743,08," ",971,4085,0,0
"WOLF 29",50269,08," ",0,60,0,0
"WOLF, VERNON",37643,08," ",0,0,0,0
"WOLFE-BROPHY UNIT 45-04",48910,08," ",2730800,8233049,0,0
"WOLFE-JONES UNIT A 04-09",50234,08," ",1189962,5427244,0,0
"WOLFE-MCCANN UNIT 10-15",46586,08," ",437666,2184120,0,0
"WONDERFUL LIFE 5-8",53958,08," ",305661,445114,0,0
"WONDERFUL LIFE XL1 5-8-17",62339,08," ",160205,345537,0,0
"WONDERFUL LIFE XL2 5-8-17",62340,08," ",97927,275291,0,0
"WONDERFUL LIFE XL3 5-8-17",61836,08," ",134295,401592,0,0
"WONDERFUL LIFE XL4 5-8-17",62341,08," ",149995,377139,0,0
"WONDERFUL LIFE XL5 5-8-17",62350,08," ",107506,266568,0,0
"WOOD UNIT 32",42927,08," ",15725,100950,0,0
"WOOD, DONALD -A-",28244,08," ",0,0,0,0
"WOOD, DONALD -B-",28706,08," ",0,0,0,0
"WOOD, DONALD D.",27271,08," ",0,0,0,0
"WORKMAN 17",42571,08," ",27353,130342,0,0
"WORTHY 13-12 (ALLOC-A)",56061,08," ",578890,1142172,0,0
"WORTHY 13-12 (ALLOC-B)",56211,08," ",268867,556393,0,0
"WORTHY 13-12 (ALLOC-C)",56305,08," ",299349,687691,0,0
"WORTHY 13-12 (ALLOC-D)",55762,08," ",494549,1511480,0,0
"WOULD HAVE EAST SIDE UNIT",37786,08," ",0,0,0,0
"WOULD HAVE EAST SIDE UNIT",53412,08," ",78026,0,0,0
"WR BUR OAK UNIT",48056,08," ",262187,1917953,0,0
"WR CEDAR ELM UNIT",48636,08," ",90716,662894,0,0
"WR CHINKAPIN OAK UNIT",48546,08," ",200459,1816519,0,0
"WR HACKBERRY UNIT",48053,08," ",225648,2938805,0,0
"WR LACEBARK ELM UNIT",48225,08," ",265226,2635920,0,0
"WR SOAPBERRY UNIT",48780,08," ",116652,1312781,0,0
"WR VITEX",52774,08," ",719944,3196902,0,0
"WR VITEX F",52883,08," ",405015,2962220,0,0
WRIGHT,40605,08," ",2843,11181,0,0
WRIGHT,41804,08," ",3189,2615,0,0
WRIGHT,43947,08," ",0,77,0,0
"WRIGHT 39-46 1LS",54284,08," ",200343,664664,0,0
"WRIGHT 39-46 1WA",54054,08," ",207263,305005,0,0
"WRIGHT 39-46 2LS",54317,08," ",181512,749753,0,0
"WRIGHT 39-46 2WA",54091,08," ",190868,450757,0,0
"WRIGHT 39-46 3LS",54241,08," ",183630,629107,0,0
"WRIGHT 39-46 3WA",54194,08," ",186587,657144,0,0
"WRIGHT 39-46 4WA",54195,08," ",172810,532985,0,0
"WRIGHT 44",44985,08," ",0,0,0,0
"WRIGHT MSB 40-33 A",64502,08," ",51263,34432,0,0
"WRIGHT MSB 40-33 B",64501,08," ",56339,67347,0,0
"WRIGHT MSB 40-33 C",60579,08," ",300037,395467,0,0
"WRIGHT SWD",33705,08," ",0,0,0,0
"WRIGHT UNIT 'B' 41-32",47465,08," ",407274,1700294,0,0
"WRIGHT UNIT 29-20",49419,08," ",991938,2506105,0,0
"WRIGHT UNIT 29-20 A1",55291,08," ",371238,607880,0,0
"WRIGHT UNIT 33-40 A",50559,08," ",1183537,2804982,0,0
"WRIGHT UNIT 40-33",46867,08," ",776504,2149089,0,0
"WRIGHT UNIT 41-32",46283,08," ",587333,2097159,0,0
"WRIGHT UNIT A 44-41",46889,08," ",515928,2600760,0,0
"WRIGHT UNIT B 44-41",50847,08," ",455570,3181689,0,0
"WRIGHT UNIT C 41-32",50962,08," ",298210,1597593,0,0
"WRIGHT-ADAMS UNIT 31-42",47915,08," ",790648,3334958,0,0
"WRINKLE, WINSTON",29456,08," ",14,0,0,0
"WRS HESPERALOE",51667,08," ",353332,1481435,0,0
"WRS WHEATGRASS 2124",51502,08," ",343784,462373,0,0
"WRS WHEATGRASS 2124C",51582,08," ",254730,402178,0,0
"WRS WILD RYE 2124",51545,08," ",677021,1838408,0,0
"WRS WILD RYE 2124C",51731,08," ",165082,446845,0,0
"WS COLE 14",39390,08," ",1867,0,0,0
"WYNDHAM A1",59263,08," ",200889,409166,0,0
"WYNDHAM A2",49315,08," ",49160,83967,0,0
"WYNDHAM UNIT",49097,08," ",626862,1363871,0,0
"WYNN 29",45212,08," ",5680,39405,0,0
"WYNN 35",46390,08," ",0,0,0,0
"WYNN FARMS 28",45286,08," ",3713,11430,0,0
"YAMAHA PACIFICA",57615,08," ",982678,2781630,0,0
"YAMAHA PACIFICA E",57654,08," ",509998,1375952,0,0
"YAMAHA PACIFICA F",57655,08," ",751469,1967392,0,0
"YAMAHA PACIFICA G",58051,08," ",800122,1418816,0,0
"YARBAR 16",41159,08," ",1175,10235,0,0
"YARBAR 16",53073,08," ",7223,34823,0,0
"YATER 20",44215,08," ",5550,29337,0,0
"YODA A 39-34",64446,08," ",3555,3533,0,0
"YODA B 39-34",64207,08," ",41190,81487,0,0
"YODA C 39-34",64170,08," ",46396,63673,0,0
"YODA D 39-34",64187,08," ",61794,95307,0,0
"YODA E 39-34",64219,08," ",69462,120872,0,0
"YOSEF THE MOUNTAINEER 29-41 A",57187,08," ",851352,2616590,0,0
"YOSEF THE MOUNTAINEER 29-41 B",57198,08," ",827529,4525399,0,0
"YOSEF THE MOUNTAINEER 29-41 C",57199,08," ",603674,2815291,0,0
"YOSEF THE MOUNTAINEER 29-41 D",57165,08," ",841201,3937074,0,0
"YOSEF THE MOUNTAINEER 29-41 E",57200,08," ",903666,3302236,0,0
YOUNG,45905,08," ",22,0,0,0
"YOUNG UNIT",47656,08," ",181137,480873,0,0
YUCCA,43480,08," ",28980,522615,0,0
"ZANT, H. N.",07099,08," ",0,0,0,0
"ZANT, H. N.",52512,08," ",0,0,0,0
"ZIFFLE, ARNOLD 38",38092,08," ",1510,4281,0,0
"ZIFFLE, FRED 35",38460,08," ",0,0,0,0
"ZILBERT 6-43 UNIT",50316,08," ",36012,26094,0,0
"ZION 15A",62769,08," ",186321,346727,0,0
"ZION 15AA",62768,08," ",204214,443942,0,0
"ZION 15E",62749,08," ",209782,415876,0,0
"ZION 15F",62748,08," ",523249,1091218,0,0
"ZION 15G",62747,08," ",409804,789815,0,0
"ZION 15X",62771,08," ",285479,654147,0,0
"ZION 15XX",62770,08," ",214215,502464,0,0
ZISSOU,50861,08," ",288946,450710,0,0
"ZISSOU 32-41 A",48897,08," ",185482,619827,0,0
"ZULA 1",41813,08," ",25570,204158,0,0
Total," "," "," ",711870244,2010562197,1511573,12475
